Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Publishers
2025-12-27 17:55:46,1,12,0,0.0,0.007703978904950237,2,FACR,3
2025-12-27 17:55:46,1,18,0,0.0,0.001088043577290325,3,FACR,3
2025-12-27 17:55:46,1,24,0,0.0,0.003602094284801231,4,FACR,3
2025-12-27 17:55:46,1,30,0,0.0,0.001653207971813861,5,FACR,3
2025-12-27 17:55:46,1,36,0,0.0,0.0017669784780000493,6,FACR,3
2025-12-27 17:55:46,1,42,0,0.0,0.0010913414058594053,7,FACR,3
2025-12-27 17:55:46,1,48,0,2.083333333333333,0.0017923575292092331,9,FACR,3
2025-12-27 17:55:46,1,54,0,1.8518518518518516,0.0005645994437477905,10,FACR,3
2025-12-27 17:55:46,1,60,0,1.6666666666666667,0.0001864218618011023,11,FACR,3
2025-12-27 17:55:46,1,66,0,1.5151515151515151,0.0014896423184213002,12,FACR,3
2025-12-27 17:55:46,1,72,0,1.3888888888888888,0.0005583438153333416,13,FACR,3
2025-12-27 17:55:46,1,78,0,1.282051282051282,0.00045661441564348186,14,FACR,3
2025-12-27 17:55:46,1,84,0,1.1904761904761905,0.0004281320760090859,15,FACR,3
2025-12-27 17:55:46,1,90,0,1.1111111111111112,0.00022399186103640522,16,FACR,3
2025-12-27 17:55:46,1,96,0,2.083333333333333,0.00023845916896239136,18,FACR,3
2025-12-27 17:55:46,1,102,0,1.9607843137254901,0.0008274467943670022,19,FACR,3
2025-12-27 17:55:46,1,108,0,1.8518518518518516,0.0007980911404777421,20,FACR,3
2025-12-27 17:55:46,1,114,0,1.7543859649122806,0.00018324116587075875,21,FACR,3
2025-12-27 17:55:46,1,120,0,1.6666666666666667,0.0005900269652600296,22,FACR,3
2025-12-27 17:55:46,1,126,0,1.5873015873015872,0.0005402958196299398,23,FACR,3
2025-12-27 17:55:46,1,132,0,1.5151515151515151,0.00015794100403820037,24,FACR,3
2025-12-27 17:55:46,1,138,0,1.4492753623188406,0.0005024657040503397,25,FACR,3
2025-12-27 17:55:46,1,144,0,1.3888888888888888,7.37239665233581e-05,26,FACR,3
2025-12-27 17:55:46,1,150,0,1.3333333333333335,0.0004225336449695863,27,FACR,3
2025-12-27 17:55:46,1,156,0,1.282051282051282,0.0002047094174448661,28,FACR,3
2025-12-27 17:55:46,1,162,0,1.8518518518518516,0.00011817703287489179,30,FACR,3
2025-12-27 17:55:47,1,168,0,1.7857142857142856,0.00041116734973400135,31,FACR,3
2025-12-27 17:55:47,1,174,0,1.7241379310344827,7.443284855702045e-05,32,FACR,3
2025-12-27 17:55:47,1,180,0,2.2222222222222223,0.0002097822269351316,34,FACR,3
2025-12-27 17:55:47,1,186,0,2.1505376344086025,7.577119696385993e-05,35,FACR,3
2025-12-27 17:55:47,1,192,0,2.083333333333333,0.0004924211576911443,36,FACR,3
2025-12-27 17:55:47,1,198,0,2.0202020202020203,0.0003300190720364063,37,FACR,3
2025-12-27 17:55:47,1,204,0,1.9607843137254901,5.9480602290960276e-05,39,FACR,3
2025-12-27 17:55:47,1,210,0,1.9047619047619049,0.00033177387109168907,41,FACR,3
2025-12-27 17:55:47,1,216,0,1.8518518518518516,0.0001614039992835236,42,FACR,3
2025-12-27 17:55:47,1,222,0,1.8018018018018018,0.0001816114426890511,43,FACR,3
2025-12-27 17:55:47,1,228,0,1.7543859649122806,0.00022861118086679006,44,FACR,3
2025-12-27 17:55:47,1,234,0,1.7094017094017095,0.00034536756119064605,45,FACR,3
2025-12-27 17:55:47,1,240,0,1.6666666666666667,0.00012882959827901702,46,FACR,3
2025-12-27 17:55:47,1,246,0,1.6260162601626018,0.0001714140992494562,47,FACR,3
2025-12-27 17:55:47,1,252,0,1.5873015873015872,0.00034819353560654794,48,FACR,3
2025-12-27 17:55:47,1,258,0,1.550387596899225,0.0003188703260040013,49,FACR,3
2025-12-27 17:55:47,1,264,0,1.5151515151515151,0.0003440799087746573,50,FACR,3
2025-12-27 17:55:47,1,270,0,1.4814814814814816,0.00022316632514597388,51,FACR,3
2025-12-27 17:55:47,1,276,0,1.4492753623188406,0.00020359659819202628,52,FACR,3
2025-12-27 17:55:47,1,282,0,1.4184397163120568,0.00010732608151779934,53,FACR,3
2025-12-27 17:55:47,1,288,0,1.3888888888888888,0.0003293889458178143,54,FACR,3
2025-12-27 17:55:47,1,294,0,1.3605442176870748,3.7389658033681124e-05,56,FACR,3
2025-12-27 17:55:47,1,294,0,1.3605442176870748,0.00022462506147163507,56,FACR,3
